,stop_id,road,desc,lat,lng,in_WD,in_H,out_WD,out_H,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
137,5411,Tg Pagar Rd,Tg Pagar Plaza,1.275191657,103.8430919,844.45,356.8166667,424.0166667,168.1666667,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
138,5419,Tg Pagar Rd,The Amara,1.274706695,103.8431868,552.5964912,216.5438596,505.4035088,220.3508772,ANSON,DTSZ10,DOWNTOWN CORE,DT,CENTRAL REGION,CR
139,5421,Tg Pagar Rd,Aft Craig Rd,1.277774706,103.8434635,217.2833333,97.31578947,60.93333333,25.80701754,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
140,5429,Tg Pagar Rd,Bef Craig Rd,1.277694131,103.8437065,104.5263158,38.45614035,366.7719298,138.6491228,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
141,5431,Hoe Chiang Rd,TOWER 15,1.27408,103.8420461,34.9122807,14.85964912,119.0701754,47.05263158,ANSON,DTSZ10,DOWNTOWN CORE,DT,CENTRAL REGION,CR
142,5519,Cantonment Rd,Opp Maritime Hse,1.275534722,103.8411269,336.5,117.3833333,944.3448276,278.7,CHINATOWN,OTSZ03,OUTRAM,OT,CENTRAL REGION,CR
143,5521,Cantonment Rd,Maritime Hse,1.276768611,103.8405922,577.35,189.2833333,244.4666667,89.66666667,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
144,5629,Cantonment Rd,Opp Southpoint,1.273211389,103.84187,135.2,42.61016949,213.6333333,51.6779661,ANSON,DTSZ10,DOWNTOWN CORE,DT,CENTRAL REGION,CR
145,5631,Cantonment Link,Blk 16,1.273460559,103.8403472,608.6,205.9666667,323.3666667,121.3666667,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
146,5641,Keppel Rd,Bef Cantonment Rd,1.272723931,103.8414062,437.6721311,135.5,339.6721311,106.8833333,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
147,5649,Keppel Rd,Opp Customs Port Br HQ,1.272384212,103.8409391,407.9333333,122.8333333,434.3166667,137.9666667,CITY TERMINALS,BMSZ17,BUKIT MERAH,BM,CENTRAL REGION,CR
148,5651,Tg Pagar Rd,Opp Fuji Xerox Twrs,1.273218611,103.8430731,98.53333333,28.60344828,48.71666667,22.37931034,ANSON,DTSZ10,DOWNTOWN CORE,DT,CENTRAL REGION,CR
149,6011,Outram Rd,Opp Outram Pk Stn,1.28166,103.8380139,1248.2,252.0333333,670.8,125.0666667,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
150,6029,Outram Rd,Outram Pk Stn,1.281770412,103.8383828,729.3666667,208.7666667,1558.45,428.9,PEOPLE'S PARK,OTSZ02,OUTRAM,OT,CENTRAL REGION,CR
151,6031,Chin Swee Rd,Opp Blk 13,1.286070556,103.8387917,268.7894737,56.40350877,245.6491228,84.35087719,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
152,6039,Chin Swee Rd,Blk 8,1.287059979,103.8396256,339.3508772,100.5438596,325.3157895,66.22807018,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
153,6049,Outram Rd,BEF OUTRAM FLYOVER,1.284748569,103.8351771,509.5,163.6833333,411.55,91.1,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
154,6051,Tiong Bahru Rd,Blk 55,1.28475981,103.8340567,1206.465517,438.9666667,1422.241379,571.9,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
155,6069,Outram Rd,Aft Furama RiverFront,1.286231577,103.8349616,335,87.0877193,351.7068966,112.9649123,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
156,6071,Zion Rd,Blk 2B,1.286858595,103.8336003,222,84.2,162.3666667,47.83333333,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
157,6081,Zion Rd,Blk 94,1.288370864,103.8334988,157.2,56.26666667,128.4166667,43.66666667,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
158,6129,Kim Seng Rd,Grand Copthorne Hotel,1.290781621,103.8344092,368.4035088,112.1403509,453.1754386,165.8070175,ROBERTSON QUAY,SRSZ01,SINGAPORE RIVER,SR,CENTRAL REGION,CR
159,6131,Zion Rd,The Boys' Brigade HQ,1.291524722,103.8322275,414.6833333,167.7,485.05,171.8333333,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
160,6141,Havelock Rd,Holiday Inn Atrium,1.289633009,103.8338124,105.5614035,36.45614035,223.9649123,69.19298246,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
161,6149,Havelock Rd,Opp Holiday Inn Atrium,1.289840457,103.8341153,244.0701754,82.80701754,156.4561404,53.68421053,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
162,6151,Havelock Rd,Hotel Miramar,1.288709768,103.8373728,247.9827586,104.877193,487.4137931,208,ROBERTSON QUAY,SRSZ01,SINGAPORE RIVER,SR,CENTRAL REGION,CR
163,6159,Havelock Rd,Opp Hotel Miramar,1.289093854,103.8368794,474,216.5087719,227.4137931,99.57894737,ROBERTSON QUAY,SRSZ01,SINGAPORE RIVER,SR,CENTRAL REGION,CR
164,6161,Havelock Rd,Blk 2,1.289017057,103.8399429,535.2413793,164.7368421,517.6896552,208.3859649,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
165,6169,Havelock Rd,River Pl Condo,1.289370789,103.8399894,550.4655172,230.8596491,434.862069,141.5964912,ROBERTSON QUAY,SRSZ01,SINGAPORE RIVER,SR,CENTRAL REGION,CR
166,6171,Upp Cross St,Opp State Ct,1.286101944,103.8425356,1665.275862,678.7894737,847.137931,327.7368421,PEARL'S HILL,OTSZ01,OUTRAM,OT,CENTRAL REGION,CR
167,6189,Havelock Rd,Ctrl Sq,1.287791365,103.8432943,213.3606557,72.86666667,322.4098361,115.4833333,CLARKE QUAY,SRSZ02,SINGAPORE RIVER,SR,CENTRAL REGION,CR
168,7011,Selegie Rd,Peace Ctr,1.300996991,103.8498102,1117.15,442.55,1077.05,402.2,SELEGIE,RCSZ08,ROCHOR,RC,CENTRAL REGION,CR
169,7021,Selegie Rd,Selegie Ctr,1.303245216,103.8499578,484.4,200.2666667,421.5833333,186.9833333,SELEGIE,RCSZ08,ROCHOR,RC,CENTRAL REGION,CR
170,7031,S'goon Rd,Tekka Ctr,1.305720833,103.8512058,3853.816667,1986.283333,2850.3,1375.766667,FARRER PARK,RCSZ01,ROCHOR,RC,CENTRAL REGION,CR
171,7111,S'goon Rd,Broadway Hotel,1.308793665,103.8531752,2537.9,1544.35,1802.383333,920.6666667,FARRER PARK,RCSZ01,ROCHOR,RC,CENTRAL REGION,CR
172,7211,S'goon Rd,Aft Farrer Pk Stn Exit G,1.313137477,103.8563561,3266.619048,1433.460317,1752.634921,868.6666667,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
173,7221,S'goon Rd,Sri Vadapathira K Tp,1.314966,103.857819,579.442623,222.6885246,546.7704918,226.5081967,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
174,7231,Kitchener Rd,Bef Tai Hoe Hotel,1.309658889,103.8573711,436.3114754,190.1333333,764.3934426,452.35,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
175,7241,Lavender St,Bef S'Goon Rd,1.315571421,103.8590062,53.38596491,19.24561404,67.64912281,24.84210526,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
176,7249,Lavender St,Aft Kempas Rd,1.315368056,103.8594669,184.6666667,69.94915254,237.8166667,99.50847458,BENDEMEER,KLSZ01,KALLANG,KL,CENTRAL REGION,CR
177,7319,Jln Besar,Aft Allenby Rd,1.310388333,103.8587067,813.9666667,382.3333333,1221.766667,700.5333333,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
178,7329,Jln Besar,Hoa Nam Bldg,1.312844726,103.8598909,1497.190476,630.6984127,1532.746032,633.7777778,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
179,7331,Kitchener Rd,Aft King George's Ave,1.308249945,103.8589096,131.4107143,50.69090909,116.1428571,46.76363636,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
180,7351,Lavender St,ARC 380,1.313518333,103.8605453,605.3166667,239.0172414,609.7666667,256.2241379,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
181,7359,Lavender St,OPP ARC 380,1.313682531,103.8607145,482.8833333,191.6166667,505.2666667,189.65,KALLANG BAHRU,KLSZ08,KALLANG,KL,CENTRAL REGION,CR
182,7361,Lavender St,Bef Kallang Bahru,1.311676361,103.8618948,618.9833333,209.2586207,326.8666667,135.3448276,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
183,7369,Lavender St,Aft Kallang Bahru,1.311408056,103.8623789,673.85,229.5333333,975.2666667,305.45,KALLANG BAHRU,KLSZ08,KALLANG,KL,CENTRAL REGION,CR
184,7371,Lavender St,Aft Kallang Rd,1.3095075,103.8635014,1217.721311,409.031746,704.442623,280.1904762,LAVENDER,KLSZ06,KALLANG,KL,CENTRAL REGION,CR
185,7379,Lavender St,Aperia/Bef Kallang Rd,1.310173367,103.8633823,516.4333333,166.35,1065.316667,312.2,KALLANG BAHRU,KLSZ08,KALLANG,KL,CENTRAL REGION,CR
186,7419,Jln Besar,Opp Veerasamy Rd,1.306530241,103.856163,1873.229508,905.35,2075.42623,1050.116667,SUNGEI ROAD,RCSZ03,ROCHOR,RC,CENTRAL REGION,CR
187,7517,Bencoolen St,IBIS S'PORE ON BENCOOLEN,1.301452162,103.8524778,637.1666667,323.2666667,785.0666667,403.4833333,BENCOOLEN,RCSZ09,ROCHOR,RC,CENTRAL REGION,CR
188,7518,Bencoolen St,OPP NAFA CAMPUS 3,1.300958284,103.8521118,940.6333333,453.5166667,2348.65,1060.816667,VICTORIA,RCSZ10,ROCHOR,RC,CENTRAL REGION,CR
189,7529,Jln Besar,JLN BESAR STN EXIT A,1.304319063,103.8550156,607.6557377,293.6666667,616,257.6,SUNGEI ROAD,RCSZ03,ROCHOR,RC,CENTRAL REGION,CR
190,7531,Rochor Canal Rd,Rochor Stn,1.303656444,103.8525732,1844.683333,772.0166667,1792.266667,780.3,BENCOOLEN,RCSZ09,ROCHOR,RC,CENTRAL REGION,CR
191,7539,Sungei Rd,Opp Rochor Stn,1.304613007,103.852001,642.6515152,332.1746032,762.1818182,363.5873016,LITTLE INDIA,RCSZ02,ROCHOR,RC,CENTRAL REGION,CR
192,7551,Rochor Rd,Fu Lu Shou Cplx,1.301719758,103.8546132,1883.225806,844.7777778,591.6612903,282.2063492,VICTORIA,RCSZ10,ROCHOR,RC,CENTRAL REGION,CR
193,7561,Middle Rd,Bef Waterloo St,1.299454465,103.8526798,163.1636364,62.32727273,11.4,3.818181818,VICTORIA,RCSZ10,ROCHOR,RC,CENTRAL REGION,CR
194,7569,Middle Rd,Aft Waterloo St,1.299495313,103.853014,64.89830508,29.80701754,124.5762712,51.61403509,VICTORIA,RCSZ10,ROCHOR,RC,CENTRAL REGION,CR
195,7571,Middle Rd,SUNSHINE PLAZA,1.300634446,103.8511401,138.1403509,53.9122807,12.12280702,5.192982456,BENCOOLEN,RCSZ09,ROCHOR,RC,CENTRAL REGION,CR
196,7589,Ophir Rd,Ch of Our Lady of Lourdes,1.303206098,103.8555,178.6551724,74.80701754,404.3275862,147.0877193,ROCHOR CANAL,RCSZ04,ROCHOR,RC,CENTRAL REGION,CR
197,8011,Clemenceau Ave,Opp Haw Par Glass Twr,1.29706985,103.8436103,101.5087719,43.5,115.5614035,41.6,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
198,8019,Clemenceau Ave,Aft Haw Par Glass Twr,1.296246337,103.8440701,181.0166667,81.93333333,166.5166667,96.95,FORT CANNING,MUSZ02,MUSEUM,MU,CENTRAL REGION,CR
199,8031,Penang Rd,Dhoby Ghaut Stn Exit B,1.298311538,103.845257,2874.131148,1205.096774,1201.229508,588.7096774,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
200,8041,Orchard Rd,YMCA,1.298110142,103.8478064,1545.3,612.4833333,883.9666667,382.1,BRAS BASAH,MUSZ03,MUSEUM,MU,CENTRAL REGION,CR
201,8057,Orchard Rd,Dhoby Ghaut Stn,1.299309973,103.8452902,2463.333333,1183.083333,5612.816667,2356.1,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
202,8058,Orchard Rd,Aft Dhoby Ghaut Stn,1.298958343,103.8465412,626.7833333,271.4,657.9,306.1,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
203,8069,Bras Basah Rd,BENCOOLEN STN EXIT B,1.298213823,103.8493613,865.0833333,344.1333333,1865.833333,682.7833333,BRAS BASAH,MUSZ03,MUSEUM,MU,CENTRAL REGION,CR
204,8079,Prinsep St,Sch of the Arts,1.299214444,103.8491033,456.25,173.9,283.8333333,109.6333333,DHOBY GHAUT,MUSZ01,MUSEUM,MU,CENTRAL REGION,CR
205,8111,Penang Rd,Winsland Hse,1.299869287,103.8409375,890.6666667,369.65,1016.483333,405.7166667,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
206,8121,Somerset Rd,Somerset Stn,1.300275693,103.8387762,3005.1,1400.278689,1826.75,898.8688525,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
207,8137,Orchard Rd,Orchard Plaza,1.300739684,103.841005,265.6666667,133.4,122.6833333,63,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
208,8138,Orchard Rd,Concorde Hotel S'pore,1.300478573,103.841847,1246.9,598.3666667,1045,478.4333333,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
209,9011,Orchard Turn,Opp Ngee Ann City,1.302113351,103.8343167,855.5789474,363.9180328,540.3859649,240.4262295,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
210,9022,Orchard Blvd,Bef Orchard Stn Exit B,1.302528348,103.8323978,3691.672414,1792.983051,823.5517241,644.9322034,PATERSON,RVSZ02,RIVER VALLEY,RV,CENTRAL REGION,CR
211,9023,Orchard Turn,Opp Orchard Stn/ION,1.303237273,103.8325418,1178.964912,565.8,300.4912281,175.35,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
212,9037,Orchard Rd,Opp Mandarin Orchard,1.302340042,103.8370125,1475.233333,708.2,1611.35,809.65,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
213,9038,Orchard Rd,Opp Somerset Stn,1.301542625,103.8385248,1491.95,803.4833333,1576.85,794.0166667,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
214,9047,Orchard Rd,Orchard Stn/Tang Plaza,1.304460652,103.8329447,1311.966667,762.6666667,3924,2058.716667,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
215,9048,Orchard Rd,Orchard Stn/Lucky Plaza,1.303866844,103.8341307,2562.383333,1463.6,3670.966667,1946.566667,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
216,9059,Grange Rd,Natl Youth Council,1.300442518,103.836238,747.4912281,359.5762712,478.6315789,227.4915254,SOMERSET,ORSZ03,ORCHARD,OR,CENTRAL REGION,CR
217,9111,Orchard Blvd,Opp Four Seasons Hotel,1.304537526,103.8291453,1063.711864,415.3559322,605.220339,244.1186441,ONE TREE HILL,RVSZ01,RIVER VALLEY,RV,CENTRAL REGION,CR
218,9121,Orchard Blvd,Bef Tomlinson Rd,1.303973792,103.8269965,137.3275862,51.0877193,316.7413793,119.754386,ONE TREE HILL,RVSZ01,RIVER VALLEY,RV,CENTRAL REGION,CR
219,9131,Grange Rd,Grange Residences,1.30392,103.8233381,436.0517241,151.4912281,744.6206897,268.5087719,CHATSWORTH,TNSZ02,TANGLIN,TN,CENTRAL REGION,CR
220,9139,Grange Rd,Aft Cuscaden Rd,1.304199419,103.8235479,96.91071429,29.72727273,69.96428571,20.09090909,TANGLIN,ORSZ01,ORCHARD,OR,CENTRAL REGION,CR
221,9141,Napier Rd,British Council,1.305435,103.8217767,296.5087719,102.5614035,204.2280702,62.96491228,RIDOUT,TNSZ03,TANGLIN,TN,CENTRAL REGION,CR
222,9149,Napier Rd,Opp British Council,1.306089814,103.8212215,192.3,78.60344828,201.0166667,75.96551724,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
223,9159,Tanglin Rd,Aft Tomlinson Rd,1.306026376,103.8256804,1023.05,360.9166667,699.5666667,214.9333333,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
224,9169,Orchard Rd,Delfi Orchard,1.307013533,103.8283551,1672.6,627.25,1146.866667,439.9,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
225,9179,Orchard Rd,Royal Thai Embassy,1.305879662,103.83049,1221.7,550.45,1672.033333,738.6166667,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
226,9191,Tomlinson Rd,The Regent S'pore,1.304886531,103.8254976,375.8709677,118.6774194,393.516129,124.7580645,TANGLIN,ORSZ01,ORCHARD,OR,CENTRAL REGION,CR
227,9212,Scotts Rd,Royal Plaza On Scotts,1.307022384,103.8326552,2142.866667,871.3968254,946.3166667,384.6190476,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
228,9213,Scotts Rd,Thong Teck Bldg,1.307838056,103.8330508,1487.614035,639.8947368,596.9824561,221.122807,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
229,9219,Scotts Rd,Far East Plaza,1.307319997,103.8331609,2464.233333,1065.916667,3711.516667,1576.366667,BOULEVARD,ORSZ02,ORCHARD,OR,CENTRAL REGION,CR
230,10009,Bt Merah Ctrl,Bt Merah Int,1.282101559,103.8172248,5001.333333,1543.848485,4795.272727,1537.69697,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
231,10011,New Bridge Rd,BEF NEIL RD,1.277738059,103.8374971,620.0634921,149.85,877.8730159,207.5,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
232,10017,Eu Tong Sen St,Aft Hosp Dr,1.278320466,103.8376257,1480.295082,290.1833333,789.9016393,209.1666667,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
233,10018,Eu Tong Sen St,Outram Pk Stn Exit F/SGH,1.279008197,103.8386036,1498.666667,185.4666667,2273.183333,568.2666667,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
234,10021,Neil Rd,Blk 3,1.277448379,103.8383889,271.3166667,100.1833333,368.1833333,126.75,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
235,10041,Kg Bahru Rd,BEF KAMPONG BAHRU TER,1.276058348,103.8351907,1470.936508,518.295082,2021.380952,766.3606557,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
236,10049,Kg Bahru Rd,OPP KAMPONG BAHRU TER,1.276233024,103.8348379,1320.533333,501.7166667,912.9166667,290.7,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
237,10051,Jln Bt Merah,Blk 149,1.277411635,103.8321441,511.65,178.3166667,619.25,254.9166667,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
238,10059,Jln Bt Merah,Opp Blk 149,1.277396642,103.8327518,271.0666667,127.6833333,270.9166667,100.4166667,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
239,10061,Jln Bt Merah,Blk 140,1.278604722,103.8294864,495.8333333,176,686.8833333,268.9,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
240,10069,Jln Bt Merah,Opp Blk 140,1.278554722,103.8300825,470.2333333,184.0166667,407.7,129.15,SINGAPORE GENERAL HOSPITAL,BMSZ05,BUKIT MERAH,BM,CENTRAL REGION,CR
241,10071,Jln Bt Merah,Blk 111,1.280453094,103.8263892,1853.065574,637.4333333,2325.540984,935.0166667,KAMPONG TIONG BAHRU,BMSZ11,BUKIT MERAH,BM,CENTRAL REGION,CR
242,10079,Jln Bt Merah,Blk 201,1.280395014,103.8270891,2486.633333,1002.533333,1940.416667,643.4,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
243,10081,Jln Bt Merah,Opp Blk 120,1.282278354,103.8224174,876.1904762,209.0983607,1342.190476,313.6885246,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
244,10089,Jln Bt Merah,Blk 119,1.282923322,103.8216566,1593.516667,497.3666667,1043.3,306.3166667,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
245,10091,Jln Bt Merah,Bt Merah Town Ctr,1.283941086,103.8178396,1250.096774,336.968254,1576.032258,430.4285714,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
246,10099,Jln Bt Merah,Opp Bt Merah Town Ctr,1.284209239,103.8176572,1117.65,352.5263158,856.15,240.7894737,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
247,10101,Jln Bt Merah,OPP BT MERAH SEC SCH,1.285061952,103.8137833,711.7540984,79.49180328,820.4918033,79.27868852,BUKIT MERAH,BMSZ02,BUKIT MERAH,BM,CENTRAL REGION,CR
248,10109,Jln Bt Merah,BT MERAH SEC SCH,1.285353157,103.8137053,562.9649123,35.75438596,362.9473684,28.0877193,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
249,10111,Jln Bt Merah,Opp Blk 28,1.285928351,103.8093541,1058.492063,234.5873016,1349.380952,425.015873,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
250,10119,Jln Bt Merah,Opp Pacific Tech Ctr,1.28598009,103.8112252,892.6,225.4333333,713.7833333,122.55,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
251,10121,Kim Tian Rd,Blk 126 CP,1.282599246,103.8289054,297.0555556,106.4444444,1038.796296,403.2037037,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
252,10129,Kim Tian Rd,Blk 121,1.28232,103.8285719,704.5789474,285.7192982,204.5614035,78.15789474,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
253,10131,Jln Bt Merah,Opp Blk 2,1.286191414,103.8068655,1294.555556,465.4920635,736.1428571,286.4761905,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
254,10139,Jln Bt Merah,Blk 1,1.286351354,103.8081,1592.032787,591.85,1914.803279,592.2,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
255,10141,Tiong Bahru Rd,Blk 18,1.285838471,103.8323818,1649.016393,767.7,1038.360656,454.8833333,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
256,10149,Tiong Bahru Rd,Blk 1,1.286067975,103.8328338,1528.916667,661.45,1970.216667,871.9,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
257,10151,Tiong Bahru Rd,Ctrl Green Condo,1.285720484,103.8285292,606.6333333,232.1864407,1015.4,452.2372881,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
258,10161,Tiong Bahru Rd,Opp Tiong Bahru Stn,1.285931354,103.8266897,6941.383333,2144.216667,4682.75,1896.6,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
259,10169,Tiong Bahru Rd,Tiong Bahru Stn,1.285999614,103.8274812,6425.666667,2611.45,7654.666667,2429.05,TIONG BAHRU STATION,BMSZ04,BUKIT MERAH,BM,CENTRAL REGION,CR
260,10171,Tiong Bahru Rd,Opp Tiong Bahru Pk,1.28736808,103.82346,301.2,106.85,427.4,150.9333333,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
261,10179,Tiong Bahru Rd,Tiong Bahru Pk,1.287223333,103.8239583,346.6166667,110.4333333,250.3833333,90.85,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
262,10181,Tiong Bahru Rd,BEF AR-RABITAH MQUE,1.288503994,103.8210974,636.9365079,214.968254,710.2063492,269.1587302,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
263,10189,Tiong Bahru Rd,Blk 104A CP,1.288588052,103.8218319,925.35,360.1666667,869.3166667,265.8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
264,10191,Tiong Bahru Rd,Blk 78,1.28860026,103.8190312,961.6031746,426.5396825,1181.111111,575.7619048,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
265,10199,Tiong Bahru Rd,Delta Swim Cplx,1.288757233,103.8193662,872.2166667,435.2166667,437.85,203.75,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
266,10201,Tiong Bahru Rd,Opp Redhill Stn,1.289281445,103.8166285,2292.793651,780.3333333,1890.111111,663.15,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
267,10209,Tiong Bahru Rd,Redhill Stn,1.289546317,103.8167289,2773.583333,828.75,2889.95,941.5333333,REDHILL,BMSZ03,BUKIT MERAH,BM,CENTRAL REGION,CR
268,10211,Leng Kee Rd,Porsche Ctr S'pore,1.290755,103.8114417,39.46551724,9.054545455,22.37931034,4.345454545,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
269,10219,Leng Kee Rd,Opp Motor Image,1.290895267,103.8119142,26.23636364,5.072727273,38.56363636,8.763636364,ALEXANDRA HILL,BMSZ07,BUKIT MERAH,BM,CENTRAL REGION,CR
270,10221,Ganges Ave,Ganges Ctr,1.290329066,103.8311179,238.1403509,84.0877193,268.122807,98.59649123,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
271,10229,Ganges Ave,Opp Harvest Mansions,1.290521378,103.8317819,157.3793103,63.92982456,168.1206897,69.66666667,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
272,10231,Ganges Ave,Blk 51 CP,1.290418509,103.827881,671.1724138,257.2982456,827.8965517,332.6315789,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
273,10239,Ganges Ave,Blk 79,1.290606888,103.828653,882.0517241,356.0526316,780.9655172,287.7894737,BUKIT HO SWEE,BMSZ09,BUKIT MERAH,BM,CENTRAL REGION,CR
274,10241,Alexandra Rd,Gan Eng Seng Sec Sch,1.290616667,103.8236233,557.4482759,54.33333333,464.7931034,99.50877193,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
